Sequence	Index	GC Skew (1kb)
chr01	2901000	-0.01914580
chr01	2902000	0.01783265
chr01	2903000	0.06521739
chr01	2904000	-0.03092784
chr01	2905000	-0.05146036
chr01	2906000	-0.05394191
chr01	2907000	0.07386364
chr01	2908000	0.07733333
chr01	2909000	0.06552707
chr01	2910000	0.05185185
chr01	2911000	0.01630435
chr01	2912000	-0.06628242
chr01	2913000	-0.03523035
chr01	2914000	-0.03278689
chr01	2915000	-0.02272727
chr01	2916000	0.08196721
chr01	2917000	-0.01272984
chr01	2918000	0.09170306
chr01	2919000	-0.06010929
chr01	2920000	0.03129252
chr01	2921000	0.08795670
chr01	2922000	-0.01058201
chr01	2923000	-0.01849218
chr01	2924000	0.09336942
chr01	2925000	0.02281879
chr01	2926000	0.03030303
chr01	2927000	0.00287356
chr01	2928000	0.04571429
chr01	2929000	-0.06950355
chr01	2930000	0.01373626
chr01	2931000	-0.08228731
chr01	2932000	-0.05320600
chr01	2933000	0.01513067
chr01	2934000	0.06629055
chr01	2935000	-0.02754821
chr01	2936000	0.05882353
chr01	2937000	0.11209440
chr01	2938000	0.11627907
chr01	2939000	0.02127660
chr01	2940000	0.01843972
chr01	2941000	0.03977273
chr01	2942000	0.06924316
chr01	2943000	0.07692308
chr01	2944000	0.01234568
chr01	2945000	-0.01739130
chr01	2946000	-0.06868132
chr01	2947000	-0.02197802
chr01	2948000	-0.06515581
chr01	2949000	0.00000000
chr01	2950000	-0.03801170
chr01	2951000	-0.03146375
chr01	2952000	-0.05006766
chr01	2953000	0.01381215
chr01	2954000	-0.08613139
chr01	2955000	0.04022989
chr01	2956000	-0.00563380
chr01	2957000	-0.03661972
chr01	2958000	0.00837989
chr01	2959000	0.09065934
chr01	2960000	-0.02840060
chr01	2961000	-0.04979812
chr01	2962000	-0.05424200
chr01	2963000	-0.02781457
chr01	2964000	-0.03252033
chr01	2965000	-0.10277778
chr01	2966000	-0.17789757
chr01	2967000	-0.00680272
chr01	2968000	-0.04109589
chr01	2969000	0.09289617
chr01	2970000	0.00544959
chr01	2971000	-0.05655172
chr01	2972000	0.03273810
chr01	2973000	0.01444623
chr01	2974000	0.03021148
chr01	2975000	-0.04335260
chr01	2976000	0.01978691
chr01	2977000	0.09251101
chr01	2978000	-0.06686478
chr01	2979000	-0.15395683
chr01	2980000	-0.04843305
chr01	2981000	-0.03092784
chr01	2982000	0.08430233
chr01	2983000	0.01671309
chr01	2984000	0.04913295
chr01	2985000	-0.07927677
chr01	2986000	-0.01719198
chr01	2987000	0.08174387
chr01	2988000	-0.05898876
chr01	2989000	-0.15117892
chr01	2990000	-0.07386364
chr01	2991000	-0.13186813
chr01	2992000	-0.12290503
chr01	2993000	-0.08027211
chr01	2994000	-0.05710491
chr01	2995000	0.00970874
chr01	2996000	-0.02549575
chr01	2997000	-0.02528090
chr01	2998000	-0.01551481
chr01	2999000	-0.04136947
chr01	3000000	-0.06646972
chr01	3001000	-0.02777778
chr01	3002000	0.02083333
chr01	3003000	0.06916427
chr01	3004000	0.00791557
chr01	3005000	-0.02425107
chr01	3006000	-0.00680272
chr01	3007000	-0.01152369
chr01	3008000	-0.02933333
chr01	3009000	0.03551913
chr01	3010000	0.00872093
chr01	3011000	0.11297071
chr01	3012000	-0.00840336
chr01	3013000	-0.02816901
chr01	3014000	-0.06222865
chr01	3015000	-0.08502024
chr01	3016000	-0.03370787
chr01	3017000	0.05524862
chr01	3018000	0.03299857
chr01	3019000	-0.05929919
chr01	3020000	-0.09887006
chr01	3021000	-0.06344411
chr01	3022000	-0.07423581
chr01	3023000	-0.02790015
chr01	3024000	-0.07734057
chr01	3025000	-0.05882353
chr01	3026000	-0.00131752
chr01	3027000	0.07193230
chr01	3028000	0.04486252
chr01	3029000	0.03910615
chr01	3030000	-0.05849582
chr01	3031000	0.02557201
chr01	3032000	-0.02506964
chr01	3033000	0.00127714
chr01	3034000	-0.03804348
chr01	3035000	-0.04539202
chr01	3036000	0.02754821
chr01	3037000	0.14606742
chr01	3038000	0.07826087
chr01	3039000	-0.01062215
chr01	3040000	-0.02051984
chr01	3041000	-0.08732394
chr01	3042000	-0.10810811
chr01	3043000	-0.01517241
chr01	3044000	0.03829787
chr01	3045000	0.03508772
chr01	3046000	-0.00129702
chr01	3047000	0.02240896
chr01	3048000	-0.18206522
chr01	3049000	-0.09695291
chr01	3050000	0.01186944
chr01	3051000	0.14112291
chr01	3052000	0.04790419
chr01	3053000	-0.04532578
chr01	3054000	0.03417533
chr01	3055000	0.00437956
chr01	3056000	-0.00711238
chr01	3057000	0.01591512
chr01	3058000	0.06753247
chr01	3059000	0.06241700
chr01	3060000	-0.09919571
chr01	3061000	-0.04761905
chr01	3062000	0.04800000
chr01	3063000	-0.02452316
chr01	3064000	-0.04851752
chr01	3065000	-0.01828411
chr01	3066000	0.09516837
chr01	3067000	0.13576642
chr01	3068000	0.01248266
chr01	3069000	0.13286713
chr01	3070000	0.07629428
chr01	3071000	0.04970760
chr01	3072000	0.01854494
chr01	3073000	0.02325581
chr01	3074000	0.03655352
chr01	3075000	0.00139082
chr01	3076000	-0.00566572
chr01	3077000	-0.08900524
chr01	3078000	-0.12881806
chr01	3079000	0.02803738
chr01	3080000	-0.05787349
chr01	3081000	0.02095808
chr01	3082000	0.00434153
chr01	3083000	-0.04041721
chr01	3084000	-0.04240766
chr01	3085000	-0.04434907
chr01	3086000	-0.03370787
chr01	3087000	-0.01287554
chr01	3088000	-0.00139860
chr01	3089000	-0.01265823
chr01	3090000	0.02077151
chr01	3091000	-0.09169054
chr01	3092000	-0.10317460
chr01	3093000	-0.09724238
chr01	3094000	-0.12146893
chr01	3095000	-0.08969210
chr01	3096000	-0.05514158
chr01	3097000	-0.05069124
chr01	3098000	-0.05732484
chr01	3099000	-0.01960784
chr01	3100000	0.00437956
chr01	3101000	-0.05214724
chr01	3102000	-0.05405405
chr01	3103000	-0.04874446
chr01	3104000	-0.03125000
chr01	3105000	-0.06382979
chr01	3106000	0.05633803
chr01	3107000	-0.10503597
chr01	3108000	0.04878049
chr01	3109000	0.08222812
chr01	3110000	0.09413370
chr01	3111000	-0.02370990
chr01	3112000	0.03038674
chr01	3113000	0.04287690
chr01	3114000	0.02189781
chr01	3115000	-0.03361345
chr01	3116000	0.00944669
chr01	3117000	-0.03852080
chr01	3118000	-0.04261364
chr01	3119000	-0.04521277
chr01	3120000	-0.00131752
chr01	3121000	0.03087248
chr01	3122000	0.03355705
chr01	3123000	-0.02005731
chr01	3124000	-0.01159420
chr01	3125000	-0.03133903
chr01	3126000	-0.06442577
chr01	3127000	-0.09403974
chr01	3128000	-0.02234637
chr01	3129000	-0.06555091
chr01	3130000	-0.05722071
chr01	3131000	0.01396648
chr01	3132000	0.03757225
chr01	3133000	-0.00142653
chr01	3134000	0.09366391
chr01	3135000	-0.03508772
chr01	3136000	-0.05899281
chr01	3137000	-0.04233577
chr01	3138000	-0.07797538
chr01	3139000	-0.04022989
chr01	3140000	-0.09197080
chr01	3141000	-0.03353659
chr01	3142000	0.02095808
chr01	3143000	0.07246377
chr01	3144000	-0.00987306
chr01	3145000	0.12309820
chr01	3146000	0.00962861
chr01	3147000	0.08367627
chr01	3148000	0.00662252
chr01	3149000	0.01092896
chr01	3150000	-0.02679831
chr01	3151000	-0.03370787
chr01	3152000	-0.03857567
chr01	3153000	-0.05291723
chr01	3154000	-0.00922266
chr01	3155000	0.00000000
chr01	3156000	0.00424328
chr01	3157000	0.02139800
chr01	3158000	-0.03586801
chr01	3159000	-0.01763908
chr01	3160000	-0.07670455
chr01	3161000	-0.01248266
chr01	3162000	0.03566334
chr01	3163000	-0.02964960
chr01	3164000	0.00549451
chr01	3165000	-0.00665779
chr01	3166000	0.04862024
chr01	3167000	-0.00751880
chr01	3168000	0.08309456
chr01	3169000	-0.01547117
chr01	3170000	-0.13136729
chr01	3171000	-0.04335260
chr01	3172000	-0.09012876
chr01	3173000	-0.06460674
chr01	3174000	-0.07692308
chr01	3175000	0.02831595
chr01	3176000	-0.02332362
chr01	3177000	-0.07371349
chr01	3178000	-0.02305476
chr01	3179000	-0.02453102
chr01	3180000	-0.05833333
chr01	3181000	0.01440000
chr01	3182000	-0.06896552
chr01	3183000	0.04964539
chr01	3184000	0.04504505
chr01	3185000	0.02215190
chr01	3186000	0.02197802
chr01	3187000	0.05424200
chr01	3188000	0.13489736
chr01	3189000	0.08751793
chr01	3190000	0.08284024
chr01	3191000	0.19034091
chr01	3192000	0.19498607
chr01	3193000	0.04322767
chr01	3194000	0.07213579
chr01	3195000	0.02298851
chr01	3196000	-0.05218618
chr01	3197000	0.09375000
chr01	3198000	0.01944444
chr01	3199000	0.06233062
chr01	3200000	0.02803738
chr01	3201000	0.10632184
chr01	3202000	0.08663730
chr01	3203000	0.00555556
chr01	3204000	-0.01542777
chr01	3205000	0.00589971
chr01	3206000	0.07645260
chr01	3207000	-0.03658537
chr01	3208000	-0.00911854
chr01	3209000	-0.04454685
chr01	3210000	-0.10814419
chr01	3211000	-0.09736842
chr01	3212000	-0.02523240
chr01	3213000	-0.02923977
chr01	3214000	-0.14193548
chr01	3215000	0.14486639
chr01	3216000	0.06865672
chr01	3217000	0.06544901
chr01	3218000	0.00448430
chr01	3219000	-0.06176471
chr01	3220000	-0.14027149
chr01	3221000	-0.05792683
chr01	3222000	-0.10656934
chr01	3223000	-0.07786260
chr01	3224000	-0.03610675
chr01	3225000	-0.02215190
chr01	3226000	-0.07926829
chr01	3227000	-0.01886792
chr01	3228000	0.07936508
chr01	3229000	0.08695652
chr01	3230000	0.12972085
chr01	3231000	0.02214651
chr01	3232000	0.00462250
chr01	3233000	0.14534884
chr01	3234000	0.00604230
chr01	3235000	-0.00595238
chr01	3236000	-0.00296736
chr01	3237000	-0.11363636
chr01	3238000	-0.07250755
chr01	3239000	0.00148148
chr01	3240000	-0.00444444
chr01	3241000	-0.02647059
chr01	3242000	0.00292398
chr01	3243000	0.00874636
chr01	3244000	0.02795031
chr01	3245000	0.00736377
chr01	3246000	-0.04022989
chr01	3247000	-0.05007153
chr01	3248000	-0.06364922
chr01	3249000	-0.06611570
chr01	3250000	-0.04186047
chr01	3251000	-0.02941176
chr01	3252000	-0.05604720
chr01	3253000	0.00431655
chr01	3254000	-0.03703704
chr01	3255000	-0.00804290
chr01	3256000	-0.01971831
chr01	3257000	-0.04046243
chr01	3258000	-0.11275964
chr01	3259000	-0.05504587
chr01	3260000	-0.02279202
chr01	3261000	0.03661972
chr01	3262000	0.11407407
chr01	3263000	0.00288184
chr01	3264000	-0.04299584
chr01	3265000	-0.06358382
chr01	3266000	-0.08022923
chr01	3267000	-0.02564103
chr01	3268000	-0.13284672
chr01	3269000	-0.05124451
chr01	3270000	-0.09064748
chr01	3271000	-0.16363636
chr01	3272000	-0.16618911
chr01	3273000	-0.09221902
chr01	3274000	-0.05218618
chr01	3275000	-0.15652174
chr01	3276000	-0.00448430
chr01	3277000	-0.08708709
chr01	3278000	-0.06865672
chr01	3279000	-0.02170767
chr01	3280000	-0.00711238
chr01	3281000	0.03960396
chr01	3282000	0.00772798
chr01	3283000	0.03603604
chr01	3284000	-0.06976744
chr01	3285000	-0.00944669
chr01	3286000	0.05555556
chr01	3287000	0.02377622
chr01	3288000	0.02472527
chr01	3289000	0.04473684
chr01	3290000	0.03551913
chr01	3291000	0.05149051
chr01	3292000	0.04105960
chr01	3293000	0.06100796
chr01	3294000	0.08108108
chr01	3295000	0.04494382
chr01	3296000	0.11402359
chr01	3297000	-0.02864939
chr01	3298000	0.03943662
chr01	3299000	-0.13227513
chr01	3300000	-0.04370861
chr01	3301000	-0.00573066
chr01	3302000	0.01142857
chr01	3303000	0.01793103
chr01	3304000	0.01875902
chr01	3305000	-0.03466667
chr01	3306000	0.01445087
chr01	3307000	0.07070707
chr01	3308000	0.02152080
chr01	3309000	0.02770083
chr01	3310000	-0.08245877
chr01	3311000	-0.03179191
chr01	3312000	-0.07584270
chr01	3313000	-0.01591896
chr01	3314000	-0.07625899
chr01	3315000	-0.08757062
chr01	3316000	-0.05109489
chr01	3317000	-0.07582260
chr01	3318000	-0.10296192
chr01	3319000	0.05292479
chr01	3320000	0.00000000
chr01	3321000	-0.00149925
chr01	3322000	-0.03397341
chr01	3323000	0.00000000
chr01	3324000	-0.13818722
chr01	3325000	-0.06705539
chr01	3326000	-0.02064897
chr01	3327000	-0.08419498
chr01	3328000	-0.01780415
chr01	3329000	-0.01634473
chr01	3330000	-0.06287425
chr01	3331000	0.01954887
chr01	3332000	0.01457726
chr01	3333000	0.00579710
chr01	3334000	0.08000000
chr01	3335000	-0.01870504
chr01	3336000	0.05678233
chr01	3337000	0.02248876
chr01	3338000	-0.02831595
chr01	3339000	-0.02228826
chr01	3340000	-0.00749625
chr01	3341000	-0.11009174
chr01	3342000	-0.04320988
chr01	3343000	0.04335664
chr01	3344000	-0.11522048
chr01	3345000	-0.04944179
chr01	3346000	-0.05775076
chr01	3347000	0.06531205
chr01	3348000	-0.00884956
chr01	3349000	0.02028986
chr01	3350000	0.01988636
chr01	3351000	-0.04589708
chr01	3352000	0.04829545
chr01	3353000	0.06214689
chr01	3354000	0.06481481
chr01	3355000	0.01524390
chr01	3356000	-0.03333333
chr01	3357000	-0.00595238
chr01	3358000	0.03759398
chr01	3359000	0.05815603
chr01	3360000	0.01798064
chr01	3361000	-0.08547009
chr01	3362000	-0.00573066
chr01	3363000	0.10688141
chr01	3364000	0.08916324
chr01	3365000	-0.04347826
chr01	3366000	-0.05335157
chr01	3367000	-0.00425532
chr01	3368000	-0.06043956
chr01	3369000	0.06069364
chr01	3370000	-0.02173913
chr01	3371000	-0.02978723
chr01	3372000	0.01139601
chr01	3373000	0.02928870
chr01	3374000	-0.06872370
chr01	3375000	0.04667610
chr01	3376000	0.02987198
chr01	3377000	-0.09348442
chr01	3378000	-0.08146067
chr01	3379000	0.01186944
chr01	3380000	-0.04615385
chr01	3381000	-0.10896552
chr01	3382000	-0.04644809
chr01	3383000	0.00574713
chr01	3384000	0.04047976
chr01	3385000	-0.09543568
chr01	3386000	0.02183406
chr01	3387000	-0.08092486
chr01	3388000	-0.10413695
chr01	3389000	0.12301013
chr01	3390000	0.11232877
chr01	3391000	-0.01525659
chr01	3392000	-0.03305785
chr01	3393000	-0.07475317
chr01	3394000	-0.07022472
chr01	3395000	-0.02732240
chr01	3396000	-0.03661972
chr01	3397000	0.03753351
chr01	3398000	0.02008032
chr01	3399000	-0.02793296
chr01	3400000	-0.00139470
chr01	3401000	-0.07356948
chr01	3402000	-0.07152497
chr01	3403000	0.03763441
chr01	3404000	0.02477184
chr01	3405000	-0.09167842
chr01	3406000	-0.03867403
chr01	3407000	0.05428571
chr01	3408000	-0.01570681
chr01	3409000	-0.00826446
chr01	3410000	-0.05485232
chr01	3411000	-0.01101928
chr01	3412000	0.03181189
chr01	3413000	0.01971831
chr01	3414000	-0.11143271
chr01	3415000	-0.03976436
chr01	3416000	0.01897019
chr01	3417000	0.00425532
chr01	3418000	-0.05278174
chr01	3419000	-0.00874636
chr01	3420000	-0.01408451
chr01	3421000	0.13233288
chr01	3422000	0.08618331
chr01	3423000	0.12406577
chr01	3424000	0.07010014
chr01	3425000	0.10238429
chr01	3426000	0.06725146
chr01	3427000	0.04322767
chr01	3428000	0.08085106
chr01	3429000	0.08689249
chr01	3430000	-0.04283604
chr01	3431000	-0.02285714
chr01	3432000	0.18611111
chr01	3433000	0.11323329
chr01	3434000	-0.05578231
chr01	3435000	-0.05323741
chr01	3436000	0.05683564
chr01	3437000	0.01088647
chr01	3438000	0.05956113
chr01	3439000	-0.10526316
chr01	3440000	-0.15484805
chr01	3441000	-0.10192024
chr01	3442000	-0.15195369
chr01	3443000	-0.07111756
chr01	3444000	0.02541106
chr01	3445000	0.01325479
chr01	3446000	-0.06536857
chr01	3447000	0.07670043
chr01	3448000	0.12965723
chr01	3449000	0.09197080
chr01	3450000	-0.03636364
chr01	3451000	-0.09198813
chr01	3452000	-0.08005822
chr01	3453000	0.11772666
chr01	3454000	-0.02500000
chr01	3455000	-0.06815021
chr01	3456000	-0.01224490
chr01	3457000	0.08093278
chr01	3458000	0.11756570
chr01	3459000	0.10928962
chr01	3460000	-0.00287356
chr01	3461000	-0.00297619
chr01	3462000	-0.09787234
chr01	3463000	-0.06206897
chr01	3464000	0.01108033
chr01	3465000	0.04670330
chr01	3466000	-0.01886792
chr01	3467000	0.08440629
chr01	3468000	0.00279330
chr01	3469000	-0.00867052
chr01	3470000	-0.03643725
chr01	3471000	0.00569801
chr01	3472000	0.03389831
chr01	3473000	0.00990099
chr01	3474000	-0.02370990
chr01	3475000	0.01262272
chr01	3476000	-0.01366120
chr01	3477000	0.05000000
chr01	3478000	-0.10102489
chr01	3479000	-0.12921348
chr01	3480000	-0.08520179
chr01	3481000	0.01504788
chr01	3482000	0.02459016
chr01	3483000	0.08648649
chr01	3484000	0.14758621
chr01	3485000	0.08052709
chr01	3486000	0.12813370
chr01	3487000	0.05617978
chr01	3488000	0.06611570
chr01	3489000	0.10582011
chr01	3490000	0.07046070
chr01	3491000	-0.01639344
chr01	3492000	0.04136947
chr01	3493000	-0.14131898
chr01	3494000	-0.26008345
chr01	3495000	-0.07584270
chr01	3496000	-0.04387292
chr01	3497000	-0.05863708
chr01	3498000	-0.13513514
chr01	3499000	0.04953560
chr01	3500000	0.01937407
chr01	3501000	0.01194030
chr01	3502000	0.07533235
chr01	3503000	0.01098901
chr01	3504000	0.03508772
chr01	3505000	-0.03244838
chr01	3506000	0.01818182
chr01	3507000	-0.11176471
chr01	3508000	-0.06002928
chr01	3509000	-0.09803922
chr01	3510000	-0.04721030
chr01	3511000	-0.04225352
chr01	3512000	0.02904564
chr01	3513000	0.16863905
chr01	3514000	0.09797297
chr01	3515000	-0.10608696
chr01	3516000	-0.12352941
chr01	3517000	-0.18910741
chr01	3518000	-0.19821162
chr01	3519000	0.00000000
chr01	3520000	0.00448430
chr01	3521000	0.02318841
chr01	3522000	-0.04804805
chr01	3523000	-0.05308465
chr01	3524000	-0.04383562
chr01	3525000	-0.01788171
chr01	3526000	0.04237288
chr01	3527000	-0.08520179
chr01	3528000	-0.10268562
chr01	3529000	-0.08484848
chr01	3530000	-0.06489676
chr01	3531000	-0.01173021
chr01	3532000	-0.06020558
chr01	3533000	0.01298701
chr01	3534000	0.00869565
chr01	3535000	-0.05637982
chr01	3536000	0.07359307
chr01	3537000	0.22589532
chr01	3538000	0.08309456
chr01	3539000	-0.07941176
chr01	3540000	0.02064897
chr01	3541000	-0.02727273
chr01	3542000	0.00157480
chr01	3543000	0.06103286
chr01	3544000	0.01689708
chr01	3545000	0.01843972
chr01	3546000	-0.01152738
chr01	3547000	0.01634877
chr01	3548000	0.00000000
chr01	3549000	0.00282486
chr01	3550000	-0.03735632
chr01	3551000	0.12336720
chr01	3552000	0.04504505
chr01	3553000	0.01680672
chr01	3554000	0.22916667
chr01	3555000	-0.07714702
chr01	3556000	0.01186944
chr01	3557000	0.04057971
chr01	3558000	0.00266667
chr01	3559000	0.06500692
chr01	3560000	0.05547653
chr01	3561000	0.09352518
chr01	3562000	-0.08474576
chr01	3563000	-0.05750351
chr01	3564000	-0.01120448
chr01	3565000	0.03234880
chr01	3566000	-0.04559271
chr01	3567000	0.06821480
chr01	3568000	-0.02790015
chr01	3569000	0.07152497
chr01	3570000	0.06169297
chr01	3571000	-0.03977273
chr01	3572000	0.00000000
chr01	3573000	-0.00995733
chr01	3574000	-0.01833568
chr01	3575000	-0.01046338
chr01	3576000	-0.03494624
chr01	3577000	-0.02121641
chr01	3578000	-0.01276596
chr01	3579000	-0.04125178
chr01	3580000	0.12295082
chr01	3581000	0.11901505
chr01	3582000	0.12894737
chr01	3583000	0.11836735
chr01	3584000	0.05563481
chr01	3585000	-0.02425107
chr01	3586000	0.06034483
chr01	3587000	0.00721501
chr01	3588000	0.05929919
chr01	3589000	0.05785124
chr01	3590000	0.06962963
chr01	3591000	-0.06666667
chr01	3592000	0.01560284
chr01	3593000	0.06591865
chr01	3594000	-0.09143687
chr01	3595000	0.02255639
chr01	3596000	-0.14887640
chr01	3597000	-0.06056528
chr01	3598000	-0.05555556
chr01	3599000	0.01492537
chr01	3600000	0.03978052
chr01	3601000	-0.03065693
chr01	3602000	-0.08370044
chr01	3603000	0.00709220
chr01	3604000	0.05231689
chr01	3605000	0.12607450
chr01	3606000	0.05978261
chr01	3607000	-0.04022989
chr01	3608000	-0.08357349
chr01	3609000	-0.01251739
chr01	3610000	-0.05494505
chr01	3611000	0.00272480
chr01	3612000	0.06914894
chr01	3613000	0.04748982
chr01	3614000	0.06594886
chr01	3615000	0.01036269
chr01	3616000	-0.16174402
chr01	3617000	0.01133144
chr01	3618000	0.01133144
chr01	3619000	0.01156069
chr01	3620000	0.00721501
chr01	3621000	-0.00719424
chr01	3622000	-0.06232295
chr01	3623000	0.00142653
chr01	3624000	-0.03399433
chr01	3625000	-0.08648649
chr01	3626000	-0.05042017
chr01	3627000	-0.08888889
chr01	3628000	-0.10564399
chr01	3629000	-0.01555870
chr01	3630000	0.00144718
chr01	3631000	0.04584527
chr01	3632000	0.04502046
chr01	3633000	-0.03867403
chr01	3634000	0.02865762
chr01	3635000	-0.05847953
chr01	3636000	-0.03692762
chr01	3637000	-0.03245750
chr01	3638000	0.02881844
chr01	3639000	0.08823529
chr01	3640000	0.01709402
chr01	3641000	0.11045655
chr01	3642000	0.14369501
chr01	3643000	0.08879185
chr01	3644000	0.13437058
chr01	3645000	0.02688172
chr01	3646000	0.05681818
chr01	3647000	0.01440922
chr01	3648000	0.01914580
chr01	3649000	-0.01291248
chr01	3650000	-0.07563025
chr01	3651000	-0.05571031
chr01	3652000	-0.10755814
chr01	3653000	-0.04637681
chr01	3654000	-0.01208459
chr01	3655000	0.05530643
chr01	3656000	0.04923077
chr01	3657000	-0.02484472
chr01	3658000	0.01659125
chr01	3659000	0.04105572
chr01	3660000	-0.11204482
chr01	3661000	-0.22517483
chr01	3662000	-0.25207756
chr01	3663000	-0.18840580
chr01	3664000	-0.06542056
chr01	3665000	-0.00151745
chr01	3666000	0.03287671
chr01	3667000	0.03945578
chr01	3668000	0.02259887
chr01	3669000	0.02089552
chr01	3670000	0.04672897
chr01	3671000	-0.10526316
chr01	3672000	-0.02222222
chr01	3673000	0.11170213
chr01	3674000	0.07810107
chr01	3675000	-0.02416918
chr01	3676000	0.02513966
chr01	3677000	0.02997275
chr01	3678000	0.08628006
chr01	3679000	0.12180451
chr01	3680000	0.01329394
chr01	3681000	0.00867052
chr01	3682000	-0.00568182
chr01	3683000	0.01276596
chr01	3684000	0.06017192
chr01	3685000	0.04736130
chr01	3686000	0.09198813
chr01	3687000	-0.17927171
chr01	3688000	-0.10215054
chr01	3689000	-0.08036891
chr01	3690000	-0.01517241
chr01	3691000	0.03978052
chr01	3692000	-0.09309309
chr01	3693000	-0.03631285
chr01	3694000	0.06925208
chr01	3695000	0.03087248
chr01	3696000	-0.01369863
chr01	3697000	-0.07957560
chr01	3698000	0.10187668
chr01	3699000	-0.01981506
chr01	3700000	0.01377410
chr01	3701000	0.03098592
chr01	3702000	-0.06849315
